               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 323,            0.027319,            0.013067,           0.0011383,              0.9955,             0.98676,              0.9946,             0.84586,            0.012551,           0.0092323,          0.00017231,            0.004687,            0.004687,            0.004687
                 324,            0.026761,            0.013147,           0.0015991,             0.99621,             0.98664,             0.99477,             0.83787,            0.012908,           0.0094776,          0.00015843,           0.0046705,           0.0046705,           0.0046705
                 325,             0.02635,            0.013342,           0.0010364,             0.98853,             0.98687,             0.99484,             0.82617,            0.013317,           0.0096339,          0.00037479,            0.004654,            0.004654,            0.004654
                 326,             0.02617,            0.013481,           0.0015814,             0.99674,             0.98671,             0.99489,             0.83945,            0.012864,           0.0094277,          0.00016878,           0.0046375,           0.0046375,           0.0046375
                 327,            0.025271,            0.013228,           0.0010074,             0.99727,              0.9808,             0.99481,             0.81315,            0.014149,           0.0099572,           0.0002686,            0.004621,            0.004621,            0.004621
                 328,            0.027816,            0.012938,           0.0011095,             0.99789,             0.98064,             0.99467,             0.83687,            0.012818,           0.0093008,          0.00020084,           0.0046045,           0.0046045,           0.0046045
                 329,            0.024478,            0.013153,           0.0009125,             0.99783,             0.98548,             0.99485,             0.83858,            0.012669,           0.0092464,           0.0001894,            0.004588,            0.004588,            0.004588
                 330,            0.026484,            0.013216,          0.00081908,             0.99557,              0.9921,             0.99496,             0.84275,            0.012554,           0.0092215,          0.00018787,           0.0045715,           0.0045715,           0.0045715
                 331,            0.027098,            0.013474,           0.0011403,              0.9964,             0.99146,             0.99497,             0.84359,            0.012566,           0.0092144,          0.00017719,            0.004555,            0.004555,            0.004555
                 332,             0.02681,            0.013218,          0.00063449,             0.99529,             0.99041,             0.99495,             0.83979,            0.012791,           0.0092722,          0.00018167,           0.0045385,           0.0045385,           0.0045385
                 333,            0.027101,            0.013012,          0.00082725,             0.99649,             0.98929,             0.99489,             0.84342,            0.012451,           0.0091261,          0.00018532,            0.004522,            0.004522,            0.004522
                 334,            0.026214,            0.013615,          0.00081692,             0.99632,             0.98871,             0.99491,             0.84252,            0.012603,           0.0092187,          0.00017798,           0.0045055,           0.0045055,           0.0045055
                 335,            0.026888,            0.013022,           0.0008463,             0.99487,             0.98676,             0.99477,             0.84124,            0.012549,           0.0092405,          0.00016744,            0.004489,            0.004489,            0.004489
                 336,            0.025758,            0.012633,          0.00096358,             0.99729,             0.99294,             0.99496,             0.83664,            0.012995,           0.0094244,          0.00016427,           0.0044725,           0.0044725,           0.0044725
                 337,            0.026386,            0.012644,          0.00088268,             0.99296,             0.99023,              0.9948,             0.82131,            0.013558,           0.0096849,          0.00016468,            0.004456,            0.004456,            0.004456
                 338,            0.025515,            0.013367,          0.00080836,              0.9938,             0.98976,             0.99479,             0.83398,            0.013113,           0.0094295,          0.00016561,           0.0044395,           0.0044395,           0.0044395
                 339,            0.025674,            0.013011,          0.00070111,             0.99413,             0.99041,             0.99466,             0.84525,            0.012508,           0.0092047,          0.00016961,            0.004423,            0.004423,            0.004423
                 340,            0.026726,            0.012981,          0.00071158,             0.99501,             0.98804,             0.99456,             0.83957,            0.012988,           0.0093533,          0.00016966,           0.0044065,           0.0044065,           0.0044065
                 341,              0.0263,            0.013206,          0.00094937,             0.99642,             0.98916,             0.99491,             0.84471,            0.012667,           0.0092212,          0.00016425,             0.00439,             0.00439,             0.00439
                 342,            0.026104,            0.013636,          0.00092993,             0.99453,             0.98931,             0.99476,             0.84825,             0.01245,           0.0090779,          0.00017178,           0.0043735,           0.0043735,           0.0043735
                 343,            0.027912,            0.013313,          0.00094215,             0.99344,             0.98926,             0.99485,             0.84583,            0.012526,            0.009133,          0.00018058,            0.004357,            0.004357,            0.004357
                 344,             0.02461,            0.013063,          0.00091712,             0.99378,             0.98961,             0.99491,             0.84204,             0.01275,           0.0091904,          0.00017047,           0.0043405,           0.0043405,           0.0043405
                 345,             0.02467,            0.013037,           0.0007283,             0.99514,              0.9912,             0.99494,             0.84572,            0.012523,           0.0091684,          0.00017076,            0.004324,            0.004324,            0.004324
                 346,            0.025211,            0.013286,          0.00082032,             0.99377,             0.99224,             0.99487,             0.84375,            0.012754,           0.0092729,          0.00017774,           0.0043075,           0.0043075,           0.0043075
                 347,            0.026168,            0.012814,           0.0009909,             0.99191,             0.99466,             0.99488,             0.83241,            0.013567,           0.0095528,          0.00018311,            0.004291,            0.004291,            0.004291
                 348,            0.025146,            0.013198,          0.00096162,             0.99376,             0.99001,             0.99487,             0.82603,            0.013643,           0.0096988,          0.00018861,           0.0042745,           0.0042745,           0.0042745
                 349,            0.026289,            0.013237,          0.00084576,             0.99436,             0.99082,             0.99482,             0.84648,            0.012546,           0.0091826,          0.00017643,            0.004258,            0.004258,            0.004258
                 350,            0.026559,            0.013635,           0.0010181,             0.99519,              0.9921,             0.99483,             0.84516,            0.012421,            0.009186,          0.00018282,           0.0042415,           0.0042415,           0.0042415
                 351,            0.025717,            0.013071,            0.001209,              0.9925,             0.98698,             0.99468,              0.8436,            0.012602,           0.0093421,          0.00031805,            0.004225,            0.004225,            0.004225
                 352,             0.02535,            0.013525,           0.0012612,             0.99333,             0.98983,             0.99481,             0.84025,            0.012734,           0.0092951,          0.00017562,           0.0042085,           0.0042085,           0.0042085
                 353,            0.025633,            0.012598,          0.00084754,             0.99498,             0.99133,             0.99462,             0.84189,            0.012569,           0.0091301,           0.0001641,            0.004192,            0.004192,            0.004192
                 354,            0.027368,             0.01312,           0.0010088,             0.99347,             0.99197,             0.99491,             0.84046,             0.01282,           0.0092843,          0.00018005,           0.0041755,           0.0041755,           0.0041755
                 355,            0.026697,            0.013355,           0.0013778,             0.99633,             0.96798,             0.99038,             0.82592,            0.013247,            0.010371,          0.00023708,            0.004159,            0.004159,            0.004159
                 356,            0.024476,            0.012948,           0.0012158,             0.99492,             0.98907,             0.99469,             0.82193,            0.013487,           0.0096349,          0.00019522,           0.0041425,           0.0041425,           0.0041425
                 357,            0.025807,            0.013517,          0.00089346,              0.9967,             0.99199,             0.99499,             0.84184,            0.012665,           0.0092488,          0.00017529,            0.004126,            0.004126,            0.004126
                 358,            0.026288,            0.013567,          0.00096079,             0.99546,             0.99071,             0.99478,             0.84081,            0.012849,            0.009249,          0.00015795,           0.0041095,           0.0041095,           0.0041095
                 359,            0.025498,            0.012928,          0.00076741,             0.99435,             0.98943,             0.99476,             0.83554,            0.013174,           0.0093701,          0.00015743,            0.004093,            0.004093,            0.004093
                 360,            0.025855,            0.013311,            0.001032,             0.99664,             0.98815,             0.99475,             0.84596,            0.012648,             0.00915,          0.00016699,           0.0040765,           0.0040765,           0.0040765
                 361,            0.025605,            0.013289,          0.00091759,             0.99816,             0.99029,             0.99497,              0.8465,            0.012467,           0.0090785,          0.00016861,             0.00406,             0.00406,             0.00406
                 362,            0.023508,            0.012872,          0.00066039,             0.99621,             0.99466,             0.99494,             0.85044,            0.012288,           0.0090377,          0.00017788,           0.0040435,           0.0040435,           0.0040435
                 363,            0.026099,            0.013322,          0.00070126,             0.99687,              0.9921,             0.99495,             0.84896,            0.012428,           0.0090618,          0.00017579,            0.004027,            0.004027,            0.004027
                 364,            0.026232,            0.012941,          0.00076203,             0.99673,             0.99146,             0.99495,             0.84864,            0.012386,           0.0090562,          0.00017228,           0.0040105,           0.0040105,           0.0040105
                 365,            0.025269,            0.012786,          0.00074844,             0.99672,             0.99055,             0.99492,             0.84789,            0.012346,           0.0090396,          0.00016475,            0.003994,            0.003994,            0.003994
                 366,            0.025106,            0.012847,           0.0010018,             0.99626,             0.99081,             0.99487,             0.84716,            0.012341,           0.0090701,          0.00016088,           0.0039775,           0.0039775,           0.0039775
                 367,            0.024265,            0.013154,          0.00074561,             0.99466,              0.9921,              0.9949,             0.84781,            0.012364,           0.0090783,          0.00015557,            0.003961,            0.003961,            0.003961
                 368,            0.024279,            0.012349,           0.0010546,             0.99773,             0.98807,             0.99496,             0.84957,            0.012358,           0.0090367,          0.00015771,           0.0039445,           0.0039445,           0.0039445
                 369,            0.025488,            0.013096,           0.0007864,             0.99513,             0.99031,             0.99486,             0.84958,             0.01234,           0.0089983,          0.00015817,            0.003928,            0.003928,            0.003928
                 370,            0.025843,             0.01248,          0.00076879,             0.99703,             0.98943,             0.99491,             0.84773,            0.012384,           0.0090426,          0.00015683,           0.0039115,           0.0039115,           0.0039115
                 371,            0.025809,             0.01298,          0.00060265,             0.99628,             0.99027,             0.99488,             0.84844,            0.012331,           0.0090146,          0.00015993,            0.003895,            0.003895,            0.003895
                 372,            0.025798,             0.01294,          0.00082232,             0.99566,             0.99338,             0.99494,             0.84524,            0.012642,           0.0092068,          0.00016112,           0.0038785,           0.0038785,           0.0038785
                 373,            0.027686,             0.01359,          0.00093255,             0.99762,             0.99466,             0.99496,             0.84559,            0.012382,           0.0091134,          0.00015945,            0.003862,            0.003862,            0.003862
                 374,             0.02611,            0.013063,           0.0014488,             0.99696,             0.99466,             0.99497,             0.84121,            0.012626,           0.0092838,          0.00017753,           0.0038455,           0.0038455,           0.0038455
                 375,            0.023565,            0.012761,          0.00085075,             0.99815,             0.99466,             0.99497,             0.84656,            0.012593,           0.0091906,          0.00015366,            0.003829,            0.003829,            0.003829
                 376,            0.026048,            0.012889,           0.0014097,             0.99847,              0.9942,             0.99497,             0.84365,            0.012503,           0.0091576,          0.00015635,           0.0038125,           0.0038125,           0.0038125
                 377,            0.024482,            0.012356,          0.00072559,             0.99556,             0.99338,             0.99494,             0.84439,            0.012546,           0.0091744,          0.00016623,            0.003796,            0.003796,            0.003796
                 378,            0.024021,            0.013121,           0.0009942,             0.99686,             0.99466,             0.99494,             0.84598,            0.012395,           0.0091053,          0.00015819,           0.0037795,           0.0037795,           0.0037795
                 379,            0.024109,            0.013184,           0.0010107,             0.99655,             0.99466,             0.99494,             0.84456,            0.012525,           0.0092151,          0.00017018,            0.003763,            0.003763,            0.003763
                 380,            0.025172,            0.012797,          0.00075952,             0.99796,             0.99466,             0.99496,             0.84452,            0.012353,           0.0091028,          0.00017831,           0.0037465,           0.0037465,           0.0037465
                 381,            0.025537,            0.012595,            0.001065,             0.99786,             0.99466,             0.99496,             0.84845,            0.012297,           0.0090779,          0.00016444,             0.00373,             0.00373,             0.00373
                 382,            0.025376,            0.012484,          0.00074477,             0.99746,             0.99466,             0.99496,             0.84403,            0.012509,           0.0092317,          0.00016015,           0.0037135,           0.0037135,           0.0037135
                 383,             0.02556,            0.013102,           0.0011312,              0.9959,             0.99193,             0.99494,             0.84358,            0.012553,           0.0092673,          0.00014787,            0.003697,            0.003697,            0.003697
                 384,            0.026818,            0.012903,          0.00080755,             0.99663,             0.99193,             0.99492,             0.83718,            0.012944,           0.0094239,          0.00015557,           0.0036805,           0.0036805,           0.0036805
                 385,            0.026015,            0.013209,          0.00088569,             0.99855,             0.99335,             0.99496,              0.8446,            0.012438,           0.0092072,            0.000156,            0.003664,            0.003664,            0.003664
                 386,            0.025337,            0.013288,          0.00090247,             0.99748,             0.99338,             0.99496,             0.84595,            0.012388,           0.0091358,          0.00016336,           0.0036475,           0.0036475,           0.0036475
                 387,            0.026419,            0.013205,          0.00067183,             0.99677,             0.99291,             0.99494,             0.84078,             0.01277,           0.0092978,          0.00017037,            0.003631,            0.003631,            0.003631
                 388,              0.0261,            0.012868,          0.00073639,               0.995,              0.9921,             0.99486,             0.83584,            0.013005,           0.0093497,          0.00017037,           0.0036145,           0.0036145,           0.0036145
                 389,            0.025098,            0.013099,          0.00087453,             0.99465,              0.9921,             0.99481,             0.82802,            0.013331,           0.0094925,          0.00016873,            0.003598,            0.003598,            0.003598
                 390,            0.023913,            0.013837,          0.00073667,             0.99565,              0.9921,              0.9949,             0.82712,            0.013443,           0.0095228,          0.00015962,           0.0035815,           0.0035815,           0.0035815
                 391,            0.021407,            0.013301,          0.00060471,             0.99661,              0.9921,             0.99492,             0.83672,            0.012867,           0.0092426,          0.00015547,            0.003565,            0.003565,            0.003565
                 392,            0.024009,            0.013254,           0.0010098,             0.99678,             0.99338,             0.99495,             0.83712,            0.012825,           0.0092207,          0.00015347,           0.0035485,           0.0035485,           0.0035485
                 393,            0.023213,            0.012246,          0.00082213,             0.99556,             0.99199,             0.99496,             0.84182,            0.012622,            0.009196,          0.00017004,            0.003532,            0.003532,            0.003532
                 394,             0.02419,            0.012803,           0.0008775,             0.99653,             0.99321,             0.99495,             0.84643,            0.012369,           0.0091081,           0.0001574,           0.0035155,           0.0035155,           0.0035155
                 395,            0.025086,            0.012728,           0.0010899,             0.99729,               0.992,             0.99495,             0.84591,            0.012333,           0.0090779,          0.00014498,            0.003499,            0.003499,            0.003499
                 396,            0.025131,            0.012784,          0.00055308,             0.99683,             0.99265,             0.99497,             0.84498,            0.012432,           0.0091412,          0.00014381,           0.0034825,           0.0034825,           0.0034825
                 397,            0.026008,            0.012716,            0.000927,             0.99378,             0.99424,             0.99492,             0.83713,             0.01271,           0.0093117,          0.00014637,            0.003466,            0.003466,            0.003466
                 398,            0.025372,            0.012799,          0.00086758,             0.99664,              0.9921,             0.99495,             0.84771,            0.012324,           0.0090367,          0.00014174,           0.0034495,           0.0034495,           0.0034495
                 399,            0.025689,             0.01309,          0.00085202,             0.99809,              0.9921,             0.99495,             0.84851,            0.012292,           0.0090259,          0.00014277,            0.003433,            0.003433,            0.003433
                 400,            0.026995,             0.01318,           0.0011965,             0.99691,             0.99313,             0.99496,             0.85076,            0.012321,           0.0090283,          0.00014617,           0.0034165,           0.0034165,           0.0034165
                 401,            0.027121,             0.01291,          0.00084953,             0.99674,             0.99283,             0.99495,             0.84778,            0.012483,           0.0091465,          0.00015569,              0.0034,              0.0034,              0.0034
                 402,            0.026244,            0.012666,          0.00092378,             0.99538,             0.99045,             0.99496,             0.84328,            0.012638,           0.0091932,           0.0001462,           0.0033835,           0.0033835,           0.0033835
                 403,            0.025384,             0.01281,          0.00099284,             0.99363,             0.99199,             0.99494,               0.845,            0.012512,           0.0090998,          0.00014105,            0.003367,            0.003367,            0.003367
                 404,            0.023339,            0.012871,          0.00082814,             0.99573,              0.9943,             0.99492,             0.83155,            0.013209,            0.009424,           0.0001405,           0.0033505,           0.0033505,           0.0033505
                 405,            0.026733,            0.012665,          0.00074614,             0.99521,             0.99338,             0.99491,             0.84694,             0.01253,            0.009089,          0.00013845,            0.003334,            0.003334,            0.003334
                 406,             0.02643,            0.012891,          0.00085114,             0.99541,             0.99296,             0.99491,             0.84923,            0.012358,           0.0090393,          0.00014105,           0.0033175,           0.0033175,           0.0033175
                 407,            0.024494,            0.012616,          0.00060394,             0.99631,             0.99396,             0.99495,             0.85063,             0.01226,           0.0090064,          0.00014563,            0.003301,            0.003301,            0.003301
                 408,            0.024406,            0.012952,          0.00069224,             0.99565,             0.99082,             0.99492,             0.84958,            0.012219,           0.0090205,          0.00015316,           0.0032845,           0.0032845,           0.0032845
                 409,            0.023377,            0.012532,          0.00054956,             0.99736,             0.99019,             0.99491,             0.84931,            0.012223,           0.0089817,          0.00014765,            0.003268,            0.003268,            0.003268
                 410,            0.025413,            0.012864,          0.00069724,             0.99658,             0.99082,             0.99492,             0.85026,            0.012259,           0.0090178,          0.00015063,           0.0032515,           0.0032515,           0.0032515
                 411,            0.026835,            0.013143,          0.00069442,             0.99578,             0.98908,             0.99483,             0.84948,            0.012379,            0.009086,          0.00015569,            0.003235,            0.003235,            0.003235
                 412,             0.02381,            0.012782,          0.00065264,             0.99591,             0.98954,             0.99488,             0.85132,            0.012251,            0.009012,          0.00015287,           0.0032185,           0.0032185,           0.0032185
                 413,            0.023195,            0.012503,          0.00073873,             0.99563,             0.99195,             0.99488,               0.852,            0.012266,           0.0089899,          0.00015082,            0.003202,            0.003202,            0.003202
                 414,             0.02411,            0.012683,          0.00068296,             0.99542,              0.9921,             0.99487,             0.85225,             0.01231,           0.0089957,          0.00014625,           0.0031855,           0.0031855,           0.0031855
                 415,            0.023641,            0.012656,          0.00068106,             0.99802,             0.99111,             0.99494,             0.85261,            0.012209,           0.0089762,          0.00014389,            0.003169,            0.003169,            0.003169
                 416,            0.025086,            0.012611,          0.00077021,             0.99709,              0.9921,             0.99492,             0.85463,            0.012202,           0.0089159,          0.00014451,           0.0031525,           0.0031525,           0.0031525
                 417,            0.026645,            0.012337,          0.00055365,             0.99376,             0.99478,             0.99492,             0.85288,            0.012193,           0.0088937,          0.00014374,            0.003136,            0.003136,            0.003136
                 418,            0.024777,            0.012639,          0.00089545,             0.99552,             0.99302,             0.99488,             0.85056,            0.012308,           0.0089624,          0.00014265,           0.0031195,           0.0031195,           0.0031195
                 419,            0.025267,            0.012732,          0.00068048,             0.99343,              0.9921,             0.99485,             0.85367,            0.012265,           0.0089376,          0.00014036,            0.003103,            0.003103,            0.003103
                 420,            0.023668,             0.01261,           0.0006731,             0.99572,             0.99338,             0.99491,             0.84498,            0.012492,           0.0090423,          0.00014155,           0.0030865,           0.0030865,           0.0030865
                 421,             0.02384,            0.012964,          0.00063502,              0.9976,             0.99338,             0.99497,             0.85095,            0.012239,           0.0089431,          0.00014837,             0.00307,             0.00307,             0.00307
                 422,            0.025574,            0.012829,          0.00091636,             0.99755,             0.99477,             0.99497,             0.85316,             0.01228,           0.0090199,          0.00015476,           0.0030535,           0.0030535,           0.0030535
                 423,            0.023881,             0.01286,          0.00090128,             0.99406,             0.99071,             0.99491,             0.84577,            0.012653,           0.0092122,          0.00015461,            0.003037,            0.003037,            0.003037
                 424,            0.025156,            0.012855,          0.00069353,             0.99302,             0.99021,             0.99486,               0.853,            0.012309,           0.0090338,          0.00016165,           0.0030205,           0.0030205,           0.0030205
                 425,            0.024858,            0.012399,          0.00072249,             0.99503,              0.9925,             0.99494,             0.85338,            0.012297,           0.0090449,          0.00014818,            0.003004,            0.003004,            0.003004
                 426,            0.022461,            0.012636,          0.00077601,             0.99395,             0.99323,             0.99492,             0.85002,            0.012403,           0.0090752,          0.00014665,           0.0029875,           0.0029875,           0.0029875
                 427,             0.02426,            0.012915,          0.00065869,             0.99359,             0.99384,             0.99492,             0.84884,            0.012437,           0.0091028,          0.00014856,            0.002971,            0.002971,            0.002971
                 428,            0.025701,            0.012897,          0.00045692,             0.99702,             0.99409,             0.99496,             0.85238,            0.012268,           0.0089927,          0.00014756,           0.0029545,           0.0029545,           0.0029545
                 429,            0.025369,             0.01303,           0.0012087,             0.99781,             0.99101,             0.99497,             0.85246,            0.012393,           0.0090532,          0.00014524,            0.002938,            0.002938,            0.002938
                 430,            0.024418,            0.012787,          0.00065272,             0.99681,              0.9927,             0.99497,             0.84931,            0.012398,           0.0090588,          0.00014758,           0.0029215,           0.0029215,           0.0029215
                 431,            0.023729,            0.012733,           0.0009182,             0.99527,             0.99338,             0.99495,             0.84742,            0.012421,           0.0090864,          0.00014188,            0.002905,            0.002905,            0.002905
                 432,            0.024707,            0.012597,          0.00061601,             0.99567,             0.99273,             0.99496,             0.84939,            0.012417,           0.0090531,          0.00013967,           0.0028885,           0.0028885,           0.0028885
                 433,            0.023729,             0.01234,          0.00099975,             0.99586,             0.99343,             0.99496,             0.84553,            0.012543,           0.0091247,          0.00014541,            0.002872,            0.002872,            0.002872
                 434,            0.024746,            0.012319,           0.0011388,             0.99714,             0.99192,             0.99494,             0.85044,            0.012293,           0.0090147,          0.00015209,           0.0028555,           0.0028555,           0.0028555
                 435,            0.024509,            0.012284,           0.0010717,             0.99501,             0.98675,             0.99487,             0.85148,            0.012232,           0.0089433,          0.00016537,            0.002839,            0.002839,            0.002839
                 436,            0.023236,            0.012867,          0.00071473,             0.99519,             0.98943,             0.99486,              0.8501,            0.012327,           0.0089954,          0.00015562,           0.0028225,           0.0028225,           0.0028225
                 437,            0.025676,            0.012693,           0.0010718,             0.99735,             0.99071,             0.99492,             0.84879,            0.012271,           0.0089901,          0.00015249,            0.002806,            0.002806,            0.002806
                 438,            0.024886,            0.012687,          0.00092856,             0.99641,             0.99133,             0.99494,             0.85295,            0.012153,           0.0089349,          0.00014577,           0.0027895,           0.0027895,           0.0027895
                 439,            0.023405,            0.012782,          0.00085846,              0.9973,             0.99199,             0.99495,             0.85307,             0.01215,            0.008932,          0.00014174,            0.002773,            0.002773,            0.002773
                 440,            0.024797,            0.012739,          0.00094802,              0.9948,             0.99102,             0.99491,             0.85212,            0.012315,           0.0090557,          0.00014045,           0.0027565,           0.0027565,           0.0027565
                 441,            0.025463,            0.012615,          0.00088588,             0.99471,             0.99062,             0.99491,             0.85447,            0.012162,           0.0089595,          0.00013752,             0.00274,             0.00274,             0.00274
                 442,             0.02543,            0.012606,          0.00049142,             0.99754,             0.99015,             0.99494,             0.85634,             0.01212,             0.00891,          0.00013654,           0.0027235,           0.0027235,           0.0027235
                 443,            0.023522,            0.012565,          0.00069046,             0.99702,             0.98791,             0.99494,             0.85228,            0.012113,           0.0089295,          0.00013978,            0.002707,            0.002707,            0.002707
                 444,            0.025294,            0.012556,          0.00062813,             0.99516,              0.9921,             0.99492,             0.85226,            0.012188,           0.0089897,          0.00014398,           0.0026905,           0.0026905,           0.0026905
                 445,            0.022884,            0.012689,          0.00066106,             0.99319,             0.99262,             0.99492,             0.84595,            0.012461,           0.0091848,          0.00014725,            0.002674,            0.002674,            0.002674
                 446,            0.024776,            0.012544,          0.00095567,             0.99375,             0.99053,             0.99486,              0.8499,            0.012177,           0.0090118,          0.00014062,           0.0026575,           0.0026575,           0.0026575
                 447,            0.024761,            0.013086,          0.00066833,             0.99486,             0.99181,             0.99495,             0.85196,            0.012115,           0.0089293,          0.00014033,            0.002641,            0.002641,            0.002641
                 448,            0.024308,             0.01217,           0.0010579,             0.99346,             0.99273,             0.99494,             0.84905,            0.012348,           0.0090531,          0.00014319,           0.0026245,           0.0026245,           0.0026245
                 449,             0.02424,            0.012509,          0.00094517,             0.99556,              0.9927,             0.99495,             0.85223,            0.012226,           0.0089568,          0.00014169,            0.002608,            0.002608,            0.002608
                 450,            0.024769,            0.012712,          0.00047853,             0.99661,             0.99249,             0.99496,             0.85372,            0.012119,            0.008836,          0.00014038,           0.0025915,           0.0025915,           0.0025915
                 451,            0.025263,            0.012534,          0.00081481,             0.99573,             0.99199,             0.99495,             0.85193,            0.012132,            0.008858,          0.00013888,            0.002575,            0.002575,            0.002575
                 452,            0.024642,            0.012653,          0.00070855,             0.99418,             0.99199,             0.99494,              0.8503,            0.012312,           0.0089321,          0.00013833,           0.0025585,           0.0025585,           0.0025585
                 453,            0.025115,            0.012633,           0.0009933,             0.99445,             0.99129,             0.99494,             0.85343,            0.012279,           0.0089485,          0.00013535,            0.002542,            0.002542,            0.002542
                 454,            0.024038,            0.012509,           0.0010298,             0.99621,             0.99117,             0.99494,             0.85332,            0.012146,           0.0089156,          0.00013306,           0.0025255,           0.0025255,           0.0025255
                 455,            0.023971,            0.012561,            0.001464,             0.99567,             0.99196,             0.99495,             0.85434,            0.012137,           0.0089348,          0.00013478,            0.002509,            0.002509,            0.002509
                 456,              0.0238,            0.013123,          0.00074369,              0.9949,             0.99199,             0.99494,             0.85264,            0.012224,           0.0089869,           0.0001462,           0.0024925,           0.0024925,           0.0024925
                 457,            0.023474,            0.011932,          0.00093052,             0.99423,             0.99199,             0.99491,             0.84969,             0.01243,           0.0090859,          0.00013673,            0.002476,            0.002476,            0.002476
                 458,            0.024383,            0.012822,          0.00067849,             0.99525,             0.99199,             0.99491,             0.85076,            0.012212,           0.0089815,          0.00013638,           0.0024595,           0.0024595,           0.0024595
                 459,            0.024722,            0.013119,          0.00070334,             0.99459,             0.99199,             0.99491,             0.85734,            0.012054,           0.0088991,          0.00013678,            0.002443,            0.002443,            0.002443
                 460,            0.023186,            0.012116,          0.00083098,              0.9939,             0.99161,             0.99492,             0.85582,            0.012121,           0.0089184,          0.00013609,           0.0024265,           0.0024265,           0.0024265
                 461,            0.024163,            0.012522,          0.00089593,             0.99335,              0.9915,             0.99492,              0.8556,            0.012179,            0.008943,          0.00013893,             0.00241,             0.00241,             0.00241
                 462,            0.022552,            0.012634,          0.00059315,             0.99455,             0.99049,             0.99494,             0.85481,            0.012149,            0.008899,          0.00013909,           0.0023935,           0.0023935,           0.0023935
                 463,            0.024631,            0.012739,          0.00066981,             0.99638,             0.99071,             0.99492,             0.85305,            0.012229,           0.0089292,          0.00013986,            0.002377,            0.002377,            0.002377
                 464,             0.02504,            0.012848,           0.0011162,             0.99547,             0.99071,             0.99494,             0.85159,            0.012228,           0.0089458,          0.00013795,           0.0023605,           0.0023605,           0.0023605
                 465,             0.02346,            0.012189,           0.0010022,             0.99449,             0.99103,             0.99494,             0.85268,            0.012207,           0.0089404,          0.00013437,            0.002344,            0.002344,            0.002344
                 466,            0.023614,            0.012673,          0.00087045,             0.99489,              0.9921,             0.99494,              0.8503,            0.012432,           0.0090641,          0.00013092,           0.0023275,           0.0023275,           0.0023275
                 467,            0.023111,            0.012457,          0.00059642,             0.99511,              0.9927,             0.99495,             0.85355,            0.012238,           0.0089432,           0.0001255,            0.002311,            0.002311,            0.002311
                 468,            0.024342,            0.012392,          0.00064988,             0.99712,             0.99134,             0.99496,             0.85632,            0.012103,            0.008869,          0.00012149,           0.0022945,           0.0022945,           0.0022945
                 469,            0.023827,            0.012276,          0.00057296,             0.99583,             0.99181,             0.99495,             0.85823,             0.01208,           0.0088745,          0.00012059,            0.002278,            0.002278,            0.002278
                 470,            0.024904,            0.012768,          0.00075139,               0.997,             0.99435,             0.99495,             0.85617,            0.012122,           0.0089267,           0.0001243,           0.0022615,           0.0022615,           0.0022615
                 471,             0.02435,            0.012748,          0.00057143,             0.99621,              0.9921,             0.99492,             0.85533,            0.012055,           0.0088716,          0.00012858,            0.002245,            0.002245,            0.002245
                 472,            0.024833,             0.01219,          0.00055342,              0.9953,             0.99412,             0.99492,             0.85081,            0.012183,           0.0089486,          0.00013049,           0.0022285,           0.0022285,           0.0022285
                 473,            0.025998,            0.012252,          0.00069883,             0.99555,             0.99228,             0.99494,             0.85001,            0.012275,           0.0089761,          0.00013118,            0.002212,            0.002212,            0.002212
                 474,            0.024582,            0.012481,          0.00083685,             0.99625,             0.99338,             0.99495,              0.8555,            0.012157,           0.0089211,          0.00012972,           0.0021955,           0.0021955,           0.0021955
                 475,            0.025789,             0.01205,          0.00078166,             0.99744,             0.99199,             0.99496,             0.85622,            0.012078,           0.0089047,          0.00013297,            0.002179,            0.002179,            0.002179
                 476,            0.023347,            0.012332,          0.00075095,             0.99694,             0.99276,             0.99495,             0.85485,            0.012047,           0.0089184,          0.00013225,           0.0021625,           0.0021625,           0.0021625
                 477,            0.023864,            0.012159,          0.00066215,              0.9987,             0.99386,             0.99496,             0.85614,            0.012048,           0.0088909,          0.00013235,            0.002146,            0.002146,            0.002146
                 478,            0.022475,            0.012248,          0.00051402,             0.99707,             0.99527,             0.99496,             0.85531,            0.012145,           0.0089375,          0.00013347,           0.0021295,           0.0021295,           0.0021295
                 479,             0.02336,            0.012965,            0.001207,             0.99793,             0.99332,             0.99496,             0.85607,            0.012091,           0.0089129,          0.00013287,            0.002113,            0.002113,            0.002113
                 480,            0.024144,            0.012457,          0.00075981,             0.99821,             0.99436,             0.99497,             0.85381,            0.012255,           0.0089679,          0.00013311,           0.0020965,           0.0020965,           0.0020965
                 481,            0.023145,            0.012232,          0.00071544,               0.997,             0.99349,             0.99495,             0.85182,            0.012334,           0.0090227,          0.00013337,             0.00208,             0.00208,             0.00208
                 482,            0.025252,             0.01264,           0.0010708,             0.99656,             0.99477,             0.99496,             0.84898,            0.012364,           0.0090311,          0.00013411,           0.0020635,           0.0020635,           0.0020635
